041514A	 W50A -53.4967 8.722 11.2 35.2002 -85.3119 0.587
041514A	 W54A -53.4967 8.722 11.2 35.0857 -82.1859 0.272
041514A	 W56A -53.4967 8.722 11.2 35.135 -80.5828 0.177
041514A	 W57A -53.4967 8.722 11.2 35.1529 -79.9928 0.085
041514A	 W58A -53.4967 8.722 11.2 35.0208 -79.2333 0.084
041514A	 W59A -53.4967 8.722 11.2 35.1673 -78.443 0.06
041514A	 W61A -53.4967 8.722 11.2 35.1773 -76.9909 0.006
041514A	 WAT2 -53.4967 8.722 11.2 62.9628 -148.585 1.366
041514A	 WAT5 -53.4967 8.722 11.2 63.0624 -148.229 1.691
041514A	 WAT6 -53.4967 8.722 11.2 62.5808 -147.74 1.681
041514A	 WAT7 -53.4967 8.722 11.2 62.8331 -148.848 1.232
041514A	 WHTX -53.4967 8.722 11.2 31.9913 -97.4561 0.19
041514A	 WHY -53.4967 8.722 11.2 60.6597 -134.881 1.292
041514A	 WMQ -53.4967 8.722 11.2 43.8138 87.7049 0.844
041514A	 WRAK -53.4967 8.722 11.2 56.4191 -132.347 0.0809
041514A	 WRH -53.4967 8.722 11.2 64.4715 -148.092 0.343
041514A	 WRPS -53.4967 8.722 11.2 40.7941 -77.8653 0.32
041514A	 WVNY -53.4967 8.722 11.2 42.4062 -78.6042 0.49
041514A	 X48A -53.4967 8.722 11.2 34.4517 -87.0452 0.18
041514A	 X54A -53.4967 8.722 11.2 34.5474 -82.3743 0.213
041514A	 X55A -53.4967 8.722 11.2 34.4701 -81.6336 0.153
041514A	 X56A -53.4967 8.722 11.2 34.4923 -81.0319 0.112
041514A	 X57A -53.4967 8.722 11.2 34.4643 -80.094 0.133
041514A	 X58A -53.4967 8.722 11.2 34.5548 -79.3388 0.045
041514A	 Y52A -53.4967 8.722 11.2 33.864 -84.0626 0.286
041514A	 Y55A -53.4967 8.722 11.2 33.9375 -81.8581 0.164
041514A	 Y58A -53.4967 8.722 11.2 33.9057 -79.6665 0.019
041514A	 Y60A -53.4967 8.722 11.2 34.0046 -78.2163 0.007
041514A	 YHNB -53.4967 8.722 11.2 24.6695 121.376 0.785
041514A	 YKAW3 -53.4967 8.722 11.2 62.5616 -114.61 0.1966
041514A	 YKU2 -53.4967 8.722 11.2 59.5121 -139.671 0.0101
041514A	 YKW3 -53.4967 8.722 11.2 62.5616 -114.61 0.1703
041514A	 Z35B -53.4967 8.722 11.2 33.3309 -97.253 0.234
041514A	 Z50A -53.4967 8.722 11.2 33.254 -85.9226 0.37
041514A	 Z51A -53.4967 8.722 11.2 33.3167 -85.1747 0.249
041514A	 Z56A -53.4967 8.722 11.2 33.3253 -81.3687 0.081
041514A	 Z59A -53.4967 8.722 11.2 33.2414 -79.278 0.008
041714A	 LYN -62.8705 155.743 20.6 34.55 112.47 0.17
041814A	 BFO -11.1387 164.814 10 48.3301 8.3296 0.589
041814A	 BLA -11.1387 164.814 10 37.2113 -80.4205 0.634
041814A	 BNI -11.1387 164.814 10 45.052 6.678 1.395
041814A	 BOSA -11.1387 164.814 10 -28.6141 25.2555 1.18
041814A	 EIL -11.1387 164.814 10 29.6699 34.9512 0.21
041814A	 EYMN -11.1387 164.814 10 47.9462 -91.4953 0.475
041814A	 GOGA -11.1387 164.814 10 33.4112 -83.4666 -0.0161
041814A	 GRA1 -11.1387 164.814 10 49.6919 11.2217 0.4995
041814A	 HASLI -11.1387 164.814 10 46.7568 8.15117 1.28
041814A	 HCNY -11.1387 164.814 10 42.6968 -74.3984 0.273
041814A	 I45A -11.1387 164.814 10 44.0361 -86.2348 0.215
041814A	 I47A -11.1387 164.814 10 44.0193 -84.5096 0.269
041814A	 K63A -11.1387 164.814 10 42.6888 -71.5283 0.068
041814A	 KHC -11.1387 164.814 10 49.1309 13.5782 0.7
041814A	 KKAR -11.1387 164.814 10 43.1034 70.5115 0.5209
041814A	 N51A -11.1387 164.814 10 40.9183 -82.3748 0.343
041814A	 N53A -11.1387 164.814 10 40.8065 -80.8377 0.36
041814A	 O49A -11.1387 164.814 10 40.188 -84.3353 0.292
041814A	 O50A -11.1387 164.814 10 40.1468 -83.6199 0.399
041814A	 O51A -11.1387 164.814 10 40.147 -82.6056 0.38
041814A	 O52A -11.1387 164.814 10 40.1158 -81.8361 0.331
041814A	 P48A -11.1387 164.814 10 39.4605 -85.4258 0.3
041814A	 P49A -11.1387 164.814 10 39.5342 -84.7164 0.272
041814A	 P51A -11.1387 164.814 10 39.4818 -83.0601 0.211
041814A	 P53A -11.1387 164.814 10 39.4868 -81.3896 0.27
041814A	 Q49A -11.1387 164.814 10 39.005 -84.8956 0.264
041814A	 Q50A -11.1387 164.814 10 38.8436 -83.979 0.262
041814A	 Q51A -11.1387 164.814 10 39.026 -83.3456 0.362
041814A	 R55A -11.1387 164.814 10 38.2825 -80.1195 0.833
041814A	 SFIN -11.1387 164.814 10 40.379 -87.0967 0.165
041814A	 WCI -11.1387 164.814 10 38.2289 -86.2939 0.078
041914A	 MBAR -6.6558 155.087 29 -0.6019 30.7382 1.39
042014A	 ESK -7.1646 155.335 20 55.3167 -3.205 0.242
042014A	 SPB -7.1646 155.335 20 -23.5927 -47.427 0.647
042414A	 ABPO 49.6388 -127.732 10 -19.018 47.229 1.528
042414A	 ARMA 49.6388 -127.732 10 -30.4183 151.629 1.112
042414A	 ASCN 49.6388 -127.732 10 -7.9327 -14.3601 0.173
042414A	 BBOO 49.6388 -127.732 10 -32.8102 136.059 0.321
042414A	 BEAR 49.6388 -127.732 10 -74.5476 -111.851 0.3842
042414A	 BLDU 49.6388 -127.732 10 -30.6147 116.709 0.28
042414A	 BYRD 49.6388 -127.732 10 -80.0169 -119.473 1.5212
042414A	 CASY 49.6388 -127.732 10 -66.2792 110.535 0.005
042414A	 CMSA 49.6388 -127.732 10 -31.5375 145.692 0.22
042414A	 CNB 49.6388 -127.732 10 -35.315 149.363 0.853
042414A	 COEN 49.6388 -127.732 10 -13.9574 143.175 0.2854
042414A	 CTA 49.6388 -127.732 10 -20.0876 146.25 0.426
042414A	 CTAO 49.6388 -127.732 10 -20.0882 146.255 0.32
042414A	 DBIC 49.6388 -127.732 10 6.67015 -4.85653 0.0673
042414A	 EIDS 49.6388 -127.732 10 -25.3691 151.082 0.216
042414A	 FOMA 49.6388 -127.732 10 -24.9757 46.9789 0.028
042414A	 FORT 49.6388 -127.732 10 -30.779 128.059 0.165
042414A	 GO09 49.6388 -127.732 10 -51.2707 -72.3381 0.372
042414A	 HTT 49.6388 -127.732 10 -33.4306 138.922 0.708
042414A	 INKA 49.6388 -127.732 10 -27.741 140.746 0.112
042414A	 JUBA 49.6388 -127.732 10 -62.2373 -58.6627 0.016
042414A	 KDU 49.6388 -127.732 10 -12.6869 132.473 0.046
042414A	 KOLR 49.6388 -127.732 10 -76.1544 -120.727 1.8884
042414A	 LCRK 49.6388 -127.732 10 -30.4472 138.216 0.207
042414A	 MEEK 49.6388 -127.732 10 -26.6376 118.614 0.529
042414A	 MORW 49.6388 -127.732 10 -29.0679 116.04 0.296
042414A	 MTN 49.6388 -127.732 10 -12.8436 131.133 0.1374
042414A	 MUN 49.6388 -127.732 10 -31.9783 116.208 0.253
042414A	 OOD 49.6388 -127.732 10 -27.7944 135.688 0.1622
042414A	 PALK 49.6388 -127.732 10 7.2728 80.7022 0.46
042414A	 PLCA 49.6388 -127.732 10 -40.7327 -70.5508 0.9867
042414A	 QSPA 49.6388 -127.732 10 -89.9289 144.438 2.7037
042414A	 RER 49.6388 -127.732 10 -21.1712 55.7399 0.834
042414A	 SHEL 49.6388 -127.732 10 -15.9588 -5.7457 0.537
042414A	 SIPL 49.6388 -127.732 10 -81.6405 -148.955 0.6525
042414A	 SNAA 49.6388 -127.732 10 -71.6707 -2.8379 0.846
042414A	 SPOLE 49.6388 -127.732 10 -89.93 144.44 2.85
042414A	 SURP 49.6388 -127.732 10 -84.7199 -171.202 0.408
042414A	 TOO 49.6388 -127.732 10 -37.5714 145.491 0.604
042414A	 TSUM 49.6388 -127.732 10 -19.2022 17.5838 1.26
042414A	 UOSS 49.6388 -127.732 10 24.9453 56.2042 0.2844
042414A	 WHIT 49.6388 -127.732 10 -82.6823 -104.387 2.3435
042414A	 WRAB 49.6388 -127.732 10 -19.9336 134.36 0.366
042414A	 WRKA 49.6388 -127.732 10 -25.0375 128.296 0.622
050514A	 BMNY 19.6557 99.6696 6 44.8399 -74.5065 0.115
050514A	 CPUP 19.6557 99.6696 6 -26.3307 -57.331 0.0384
050514A	 DRLN 19.6557 99.6696 6 49.256 -57.5042 0.238
050514A	 F48A 19.6557 99.6696 6 45.8278 -82.6185 0.203
050514A	 FOR 19.6557 99.6696 6 40.8603 -73.8852 0.024
050514A	 I55A 19.6557 99.6696 6 44.2161 -77.6817 0.132
050514A	 K48A 19.6557 99.6696 6 42.8032 -84.1197 0.273
050514A	 K49A 19.6557 99.6696 6 42.7835 -83.4556 0.336
050514A	 K54A 19.6557 99.6696 6 42.6097 -78.6908 0.465
050514A	 K56A 19.6557 99.6696 6 42.6981 -77.3244 0.575
050514A	 K63A 19.6557 99.6696 6 42.6888 -71.5283 0.068
050514A	 L48A 19.6557 99.6696 6 41.9438 -84.4329 0.369
050514A	 L50A 19.6557 99.6696 6 42.043 -82.8095 0.187
050514A	 L54A 19.6557 99.6696 6 42.2345 -79.3162 0.432
050514A	 L55A 19.6557 99.6696 6 42.1831 -78.4368 0.633
050514A	 L57A 19.6557 99.6696 6 42.0005 -76.8492 0.546
050514A	 L61A 19.6557 99.6696 6 42.1934 -73.5543 0.275
050514A	 LVC 19.6557 99.6696 6 -22.6127 -68.9111 2.93
050514A	 M49A 19.6557 99.6696 6 41.4745 -83.9752 0.203
050514A	 M51A 19.6557 99.6696 6 41.3321 -82.1831 0.239
050514A	 MPAT 19.6557 99.6696 6 -78.0297 -155.022 0.5402
050514A	 N49A 19.6557 99.6696 6 40.922 -84.1825 0.225
050514A	 N51A 19.6557 99.6696 6 40.9183 -82.3748 0.343
050514A	 N53A 19.6557 99.6696 6 40.8065 -80.8377 0.36
050514A	 N54A 19.6557 99.6696 6 40.9617 -79.9892 0.408
050514A	 N55A 19.6557 99.6696 6 40.7808 -78.9862 0.559
050514A	 N57A 19.6557 99.6696 6 40.7556 -77.5509 0.306
050514A	 N58A 19.6557 99.6696 6 40.8396 -76.7158 0.2
050514A	 N60A 19.6557 99.6696 6 40.8704 -75.1 0.189
050514A	 NC02 19.6557 99.6696 6 35.5621 -79.4686 0.147
050514A	 NPNY 19.6557 99.6696 6 41.7546 -74.1435 0.216
050514A	 P53A 19.6557 99.6696 6 39.4868 -81.3896 0.27
050514A	 P54A 19.6557 99.6696 6 39.602 -80.4796 0.473
050514A	 P55A 19.6557 99.6696 6 39.5078 -79.8265 0.551
050514A	 Q53A 19.6557 99.6696 6 38.8586 -81.5251 0.31
050514A	 QSPA 19.6557 99.6696 6 -89.9289 144.438 2.7037
050514A	 R50A 19.6557 99.6696 6 38.2816 -84.3274 0.255
050514A	 S54A 19.6557 99.6696 6 37.7997 -81.3114 0.636
050514A	 S57A 19.6557 99.6696 6 37.7605 -78.9536 0.264
050514A	 SPOLE 19.6557 99.6696 6 -89.93 144.44 2.85
050514A	 U55A 19.6557 99.6696 6 36.5023 -81.0472 0.863
050514A	 UNGL 19.6557 99.6696 6 -79.7746 -82.524 0.7465
050514A	 V48A 19.6557 99.6696 6 35.74 -86.8219 0.278
050514A	 W50A 19.6557 99.6696 6 35.2002 -85.3119 0.587
050514A	 W54A 19.6557 99.6696 6 35.0857 -82.1859 0.272
050514A	 X54A 19.6557 99.6696 6 34.5474 -82.3743 0.213
050614A	 A36M -36.1703 -97.054 16.8 71.9871 -125.247 0.032
050614A	 ANM -36.1703 -97.054 16.8 64.5646 -165.373 0.338
050614A	 AQU -36.1703 -97.054 16.8 42.354 13.405 0.71
050614A	 ARSA -36.1703 -97.054 16.8 47.2505 15.5232 0.577
050614A	 BARN -36.1703 -97.054 16.8 61.0595 -141.662 1.689
050614A	 BJT -36.1703 -97.054 16.8 40.0183 116.168 0.137
050614A	 BRSE -36.1703 -97.054 16.8 59.7417 -150.741 0.541
050614A	 BTK -36.1703 -97.054 16.8 40.0575 70.818 0.98
050614A	 CD2 -36.1703 -97.054 16.8 30.91 103.758 0.653
050614A	 CN2 -36.1703 -97.054 16.8 43.48 125.26 0.223
050614A	 CRQ -36.1703 -97.054 16.8 60.7523 -143.093 1.3923
050614A	 DAG -36.1703 -97.054 16.8 76.7713 -18.655 0.023
050614A	 DHY -36.1703 -97.054 16.8 63.0753 -147.376 1.611
050614A	 DL2 -36.1703 -97.054 16.8 38.906 121.628 0.065
050614A	 DY2G -36.1703 -97.054 16.8 66.4796 -46.3094 2.132
050614A	 EIL -36.1703 -97.054 16.8 29.6699 34.9512 0.21
050614A	 ENH -36.1703 -97.054 16.8 30.2762 109.494 0.5
050614A	 FID -36.1703 -97.054 16.8 60.7277 -146.599 0.5
050614A	 FRB -36.1703 -97.054 16.8 63.7469 -68.5451 0.025
050614A	 FUORN -36.1703 -97.054 16.8 46.6202 10.2635 2.333
050614A	 GAZ -36.1703 -97.054 16.8 37.1722 37.2097 0.992
050614A	 GLI -36.1703 -97.054 16.8 60.8792 -147.096 0.43
050614A	 GOAT -36.1703 -97.054 16.8 60.5805 -144.729 0.8955
050614A	 GOM -36.1703 -97.054 16.8 36.1984 94.8145 3.121
050614A	 GTA -36.1703 -97.054 16.8 39.4 99.8167 1.345
050614A	 GZH -36.1703 -97.054 16.8 23.6525 113.652 0.065
050614A	 HDA -36.1703 -97.054 16.8 64.4091 -146.948 0.437
050614A	 HKPS -36.1703 -97.054 16.8 22.2776 114.142 0.1963
050614A	 IDI -36.1703 -97.054 16.8 35.288 24.89 0.75
050614A	 INCN -36.1703 -97.054 16.8 37.4777 126.624 0.0525
050614A	 INK -36.1703 -97.054 16.8 68.3065 -133.525 0.044
050614A	 INU -36.1703 -97.054 16.8 35.35 137.029 0.132
050614A	 IVI -36.1703 -97.054 16.8 61.2058 -48.1712 0.015
050614A	 JCJ -36.1703 -97.054 16.8 27.0957 142.184 0.15
050614A	 KDU -36.1703 -97.054 16.8 -12.6869 132.473 0.046
050614A	 KIAG -36.1703 -97.054 16.8 60.9231 -142.361 1.7522
050614A	 KURK -36.1703 -97.054 16.8 50.7154 78.6202 0.184
050614A	 LYN -36.1703 -97.054 16.8 34.55 112.47 0.17
050614A	 LZH -36.1703 -97.054 16.8 36.087 103.844 1.56
050614A	 MAJO -36.1703 -97.054 16.8 36.5457 138.204 0.405
050614A	 MAKZ -36.1703 -97.054 16.8 46.808 81.977 0.567
050614A	 MK31 -36.1703 -97.054 16.8 46.7937 82.2906 0.618
050614A	 MLY -36.1703 -97.054 16.8 65.0304 -150.744 0.812
050614A	 MTN -36.1703 -97.054 16.8 -12.8436 131.133 0.1374
050614A	 NEEM -36.1703 -97.054 16.8 77.4447 -51.0738 2.513
050614A	 PIC3 -36.1703 -97.054 16.8 65.1173 -147.433 0
050614A	 PMR -36.1703 -97.054 16.8 61.5922 -149.131 0.1
050614A	 POKR -36.1703 -97.054 16.8 65.1171 -147.434 0.501
050614A	 PPLA -36.1703 -97.054 16.8 62.8962 -152.189 1.519
050614A	 PTPK -36.1703 -97.054 16.8 61.1871 -142.467 1.8926
050614A	 PWL -36.1703 -97.054 16.8 60.8584 -148.333 0.55
050614A	 QIZ -36.1703 -97.054 16.8 19.0291 109.844 0.24
050614A	 RABL -36.1703 -97.054 16.8 -4.1911 152.164 0.277
050614A	 RKAV -36.1703 -97.054 16.8 60.2994 -141.348 1.647
050614A	 RND -36.1703 -97.054 16.8 63.4056 -148.86 0.9936
050614A	 SCM -36.1703 -97.054 16.8 61.8329 -147.33 1.039
050614A	 SLV -36.1703 -97.054 16.8 21.3252 103.907 0.63
050614A	 SSE -36.1703 -97.054 16.8 31.0948 121.191 0.04
050614A	 SUMG -36.1703 -97.054 16.8 72.5742 -38.4618 3.2
050614A	 TGL -36.1703 -97.054 16.8 60.7541 -142.829 1.2664
050614A	 TJN -36.1703 -97.054 16.8 36.3772 127.364 0.06
050614A	 TOLK -36.1703 -97.054 16.8 68.6408 -149.572 0.76
050614A	 VRDI -36.1703 -97.054 16.8 61.2275 -143.454 1.9094
050614A	 WAT5 -36.1703 -97.054 16.8 63.0624 -148.229 1.691
050614A	 WAT7 -36.1703 -97.054 16.8 62.8331 -148.848 1.232
050614A	 WHN -36.1703 -97.054 16.8 30.5428 114.354 0.08
050614A	 WMQ -36.1703 -97.054 16.8 43.8138 87.7049 0.844
050614A	 XAN -36.1703 -97.054 16.8 34.0313 108.924 0.63
050614A	 YAK -36.1703 -97.054 16.8 62.031 129.68 0.096
050714A	 D46A -6.9599 154.901 10 46.891 -84.0357 0.353
050714A	 DPC -6.9599 154.901 10 50.3502 16.3222 0.748
050714A	 E28 -6.9599 154.901 10 32.3359 -82.0967 0.0683
050714A	 EYMN -6.9599 154.901 10 47.9462 -91.4953 0.475
050714A	 FOMA -6.9599 154.901 10 -24.9757 46.9789 0.028
050714A	 LBTB -6.9599 154.901 10 -25.0151 25.5966 1.028
050714A	 LPAZ -6.9599 154.901 10 -16.2879 -68.1307 4.717
050714A	 LVC -6.9599 154.901 10 -22.6127 -68.9111 2.93
050714A	 MBAR -6.9599 154.901 10 -0.6019 30.7382 1.39
050714A	 MBO -6.9599 154.901 10 14.392 -16.9555 0.003
050814A	 BBOO 17.2349 -100.746 17.1 -32.8102 136.059 0.321
050814A	 CD2 17.2349 -100.746 17.1 30.91 103.758 0.653
050814A	 CN2 17.2349 -100.746 17.1 43.48 125.26 0.223
050814A	 CTA 17.2349 -100.746 17.1 -20.0876 146.25 0.426
050814A	 CTAO 17.2349 -100.746 17.1 -20.0882 146.255 0.32
050814A	 ENH 17.2349 -100.746 17.1 30.2762 109.494 0.5
050814A	 FITZ 17.2349 -100.746 17.1 -18.102 125.639 0.11
050814A	 GIRL 17.2349 -100.746 17.1 -22.643 114.234 0.111
050814A	 GOM 17.2349 -100.746 17.1 36.1984 94.8145 3.121
050814A	 GTA 17.2349 -100.746 17.1 39.4 99.8167 1.345
050814A	 GYA 17.2349 -100.746 17.1 26.46 106.664 1.162
050814A	 INKA 17.2349 -100.746 17.1 -27.741 140.746 0.112
050814A	 KMI 17.2349 -100.746 17.1 25.1233 102.74 1.94
050814A	 KNRA 17.2349 -100.746 17.1 -15.6769 128.763 0.101
050814A	 LCRK 17.2349 -100.746 17.1 -30.4472 138.216 0.207
050814A	 MEEK 17.2349 -100.746 17.1 -26.6376 118.614 0.529
050814A	 PSA00 17.2349 -100.746 17.1 -21.5725 119.846 0.305
050814A	 PSAA2 17.2349 -100.746 17.1 -21.5628 119.847 0.33
050814A	 PSAB3 17.2349 -100.746 17.1 -21.5933 119.855 0.327
050814A	 PSAD1 17.2349 -100.746 17.1 -21.4547 119.83 0.28
050814A	 PSAD3 17.2349 -100.746 17.1 -21.6432 119.78 0.327
050814A	 QIS 17.2349 -100.746 17.1 -20.5577 139.605 0.45
050814A	 SNAA 17.2349 -100.746 17.1 -71.6707 -2.8379 0.846
050814A	 WHN 17.2349 -100.746 17.1 30.5428 114.354 0.08
050814A	 WRKA 17.2349 -100.746 17.1 -25.0375 128.296 0.622
051014A	 BBOO 17.2192 -100.812 23 -32.8102 136.059 0.321
051014A	 CN2 17.2192 -100.812 23 43.48 125.26 0.223
051014A	 CTAO 17.2192 -100.812 23 -20.0882 146.255 0.32
051014A	 FITZ 17.2192 -100.812 23 -18.102 125.639 0.11
051014A	 FORT 17.2192 -100.812 23 -30.779 128.059 0.165
051014A	 GYA 17.2192 -100.812 23 26.46 106.664 1.162
051014A	 INKA 17.2192 -100.812 23 -27.741 140.746 0.112
051014A	 LCRK 17.2192 -100.812 23 -30.4472 138.216 0.207
051014A	 MDJ 17.2192 -100.812 23 44.617 129.591 0.22
051014A	 MEEK 17.2192 -100.812 23 -26.6376 118.614 0.529
051014A	 RER 17.2192 -100.812 23 -21.1712 55.7399 0.834
051014A	 SLV 17.2192 -100.812 23 21.3252 103.907 0.63
051014A	 SNAA 17.2192 -100.812 23 -71.6707 -2.8379 0.846
051014A	 WRKA 17.2192 -100.812 23 -25.0375 128.296 0.622
051214A	 AAK -49.9403 -114.799 10.5 42.6333 74.4944 1.68
051214A	 AML -49.9403 -114.799 10.5 42.1311 73.6941 3.4
051214A	 AQU -49.9403 -114.799 10.5 42.354 13.405 0.71
051214A	 ARK -49.9403 -114.799 10.5 41.8 71.9667 1.42
051214A	 ARSA -49.9403 -114.799 10.5 47.2505 15.5232 0.577
051214A	 ARU -49.9403 -114.799 10.5 56.4293 58.5615 0.26
051214A	 BJT -49.9403 -114.799 10.5 40.0183 116.168 0.137
051214A	 BTK -49.9403 -114.799 10.5 40.0575 70.818 0.98
051214A	 BUR31 -49.9403 -114.799 10.5 47.644 25.2002 1.2169
051214A	 C36M -49.9403 -114.799 10.5 69.3475 -124.07 0.01
051214A	 CD2 -49.9403 -114.799 10.5 30.91 103.758 0.653
051214A	 CEL -49.9403 -114.799 10.5 38.2603 15.8939 0.702
051214A	 CN2 -49.9403 -114.799 10.5 43.48 125.26 0.223
051214A	 D60A -49.9403 -114.799 10.5 46.9139 -70.9237 0.04
051214A	 DAVN -49.9403 -114.799 10.5 47.8006 -118.274 0.495
051214A	 DL2 -49.9403 -114.799 10.5 38.906 121.628 0.065
051214A	 DPC -49.9403 -114.799 10.5 50.3502 16.3222 0.748
051214A	 E63A -49.9403 -114.799 10.5 46.422 -68.4623 0.238
051214A	 EIL -49.9403 -114.799 10.5 29.6699 34.9512 0.21
051214A	 EKS2 -49.9403 -114.799 10.5 42.6615 73.7772 1.36
051214A	 GTA -49.9403 -114.799 10.5 39.4 99.8167 1.345
051214A	 HIA -49.9403 -114.799 10.5 49.2704 119.741 0.62
051214A	 INCN -49.9403 -114.799 10.5 37.4777 126.624 0.0525
051214A	 IPM -49.9403 -114.799 10.5 4.4795 101.025 0.247
051214A	 J59A -49.9403 -114.799 10.5 43.4647 -74.5041 0.541
051214A	 JKA -49.9403 -114.799 10.5 44.1188 142.593 0.22
051214A	 K59A -49.9403 -114.799 10.5 42.775 -74.8525 0.57
051214A	 KBA -49.9403 -114.799 10.5 47.0784 13.3447 1.721
051214A	 KBL -49.9403 -114.799 10.5 34.5408 69.0432 1.913
051214A	 KKAR -49.9403 -114.799 10.5 43.1034 70.5115 0.5209
051214A	 KZA -49.9403 -114.799 10.5 42.0778 75.2496 3.52
051214A	 MDJ -49.9403 -114.799 10.5 44.617 129.591 0.22
051214A	 MESJ -49.9403 -114.799 10.5 37.8395 -8.21994 0.25
051214A	 NIE -49.9403 -114.799 10.5 49.4189 20.3131 0.649
051214A	 NIL -49.9403 -114.799 10.5 33.6506 73.2686 0.629
051214A	 OJC -49.9403 -114.799 10.5 50.2195 19.7984 0.391
051214A	 PAB -49.9403 -114.799 10.5 39.5446 -4.3499 0.95
051214A	 PSI -49.9403 -114.799 10.5 2.6938 98.9237 0.987
051214A	 SNY -49.9403 -114.799 10.5 41.8278 123.578 0.054
051214A	 TJN -49.9403 -114.799 10.5 36.3772 127.364 0.06
051214A	 TKM2 -49.9403 -114.799 10.5 42.9208 75.5966 2.02
051214A	 TLY -49.9403 -114.799 10.5 51.6807 103.644 0.579
051214A	 ULN -49.9403 -114.799 10.5 47.8651 107.053 1.61
051214A	 VTS -49.9403 -114.799 10.5 42.618 23.235 1.49
051214A	 WDD -49.9403 -114.799 10.5 35.8373 14.5242 0.0441
051214A	 WMQ -49.9403 -114.799 10.5 43.8138 87.7049 0.844
051214A	 XLT -49.9403 -114.799 10.5 43.9 116.079 1.03
051214A	 XMI -49.9403 -114.799 10.5 -10.4501 105.688 0.252
051214A	 XMIS -49.9403 -114.799 10.5 -10.4807 105.652 0.21
051314A	 ABKAR 7.2096 -82.3045 10 49.2558 59.9431 0.362
051314A	 AKTO 7.2096 -82.3045 10 50.4348 58.0164 0.379
051314A	 BLDU 7.2096 -82.3045 10 -30.6147 116.709 0.28
051314A	 CAD 7.2096 -82.3045 10 31 97.5 3.07
051314A	 CHTO 7.2096 -82.3045 10 18.8141 98.9443 0.42
051314A	 CN2 7.2096 -82.3045 10 43.48 125.26 0.223
051314A	 CTA 7.2096 -82.3045 10 -20.0876 146.25 0.426
051314A	 CTAO 7.2096 -82.3045 10 -20.0882 146.255 0.32
051314A	 DEVL 7.2096 -82.3045 10 -81.4755 161.973 0.101
051314A	 DLV 7.2096 -82.3045 10 11.952 108.481 1.2
051314A	 FITZ 7.2096 -82.3045 10 -18.102 125.639 0.11
051314A	 GZH 7.2096 -82.3045 10 23.6525 113.652 0.065
051314A	 HEH 7.2096 -82.3045 10 50.253 127.41 0.165
051314A	 HIA 7.2096 -82.3045 10 49.2704 119.741 0.62
051314A	 HKPS 7.2096 -82.3045 10 22.2776 114.142 0.1963
051314A	 INCN 7.2096 -82.3045 10 37.4777 126.624 0.0525
051314A	 IPM 7.2096 -82.3045 10 4.4795 101.025 0.247
051314A	 JNU 7.2096 -82.3045 10 33.125 130.877 0.54
051314A	 KAPI 7.2096 -82.3045 10 -5.0142 119.752 0.3
051314A	 KKAR 7.2096 -82.3045 10 43.1034 70.5115 0.5209
051314A	 KMNB 7.2096 -82.3045 10 24.4638 118.388 0.054
051314A	 LZH 7.2096 -82.3045 10 36.087 103.844 1.56
051314A	 MAKZ 7.2096 -82.3045 10 46.808 81.977 0.567
051314A	 MORW 7.2096 -82.3045 10 -29.0679 116.04 0.296
051314A	 NACB 7.2096 -82.3045 10 24.1738 121.595 0.13
051314A	 NJ2 7.2096 -82.3045 10 32.0517 118.854 0.045
051314A	 PSI 7.2096 -82.3045 10 2.6938 98.9237 0.987
051314A	 QIZ 7.2096 -82.3045 10 19.0291 109.844 0.24
051314A	 SLV 7.2096 -82.3045 10 21.3252 103.907 0.63
051314A	 SSE 7.2096 -82.3045 10 31.0948 121.191 0.04
051314A	 SSLB 7.2096 -82.3045 10 23.7876 120.954 0.45
051314A	 TPUB 7.2096 -82.3045 10 23.3005 120.63 0.37
051314A	 ULN 7.2096 -82.3045 10 47.8651 107.053 1.61
051314A	 WMQ 7.2096 -82.3045 10 43.8138 87.7049 0.844
051314A	 XLT 7.2096 -82.3045 10 43.9 116.079 1.03
051314A	 YSS 7.2096 -82.3045 10 46.9587 142.76 0.148
051314A	 YULB 7.2096 -82.3045 10 23.3925 121.297 0.34
051414A	 ATD 6.4507 144.924 10 11.5307 42.8466 0.61
051414A	 BLA 6.4507 144.924 10 37.2113 -80.4205 0.634
051414A	 BMNY 6.4507 144.924 10 44.8399 -74.5065 0.115
051414A	 CPNY 6.4507 144.924 10 40.7911 -73.9602 0.027
051414A	 CPUP 6.4507 144.924 10 -26.3307 -57.331 0.0384
051414A	 D56A 6.4507 144.924 10 47.0485 -74.7568 0.421
051414A	 D59A 6.4507 144.924 10 47.0073 -71.8358 0.204
051414A	 D60A 6.4507 144.924 10 46.9139 -70.9237 0.04
051414A	 D61A 6.4507 144.924 10 47.2022 -70.1868 0.146
051414A	 DUFK 6.4507 144.924 10 -82.8619 -53.2007 0.967
051414A	 E52A 6.4507 144.924 10 46.2851 -78.6569 0.252
051414A	 E53A 6.4507 144.924 10 46.3784 -77.6638 0.355
051414A	 E63A 6.4507 144.924 10 46.422 -68.4623 0.238
051414A	 ECSD 6.4507 144.924 10 43.7337 -96.6141 0.3506
051414A	 F48A 6.4507 144.924 10 45.8278 -82.6185 0.203
051414A	 F59A 6.4507 144.924 10 45.8513 -72.7833 0.043
051414A	 F60A 6.4507 144.924 10 45.9688 -71.9514 0.229
051414A	 F61A 6.4507 144.924 10 45.9743 -70.9921 0.35
